251, 0022300054, 1610612761, 39, 101, 13, 36, 12, 19, 15, 31, 27, 11, 3, 7, 21, 103
252, 0022300055, 1610612739, 50, 93, 13, 36, 15, 17, 12, 43, 27, 8, 12, 16, 20, 128
253, 0022300056, 1610612749, 47, 88, 13, 35, 24, 27, 8, 37, 26, 3, 4, 9, 21, 131
254, 0022300057, 1610612752, 41, 88, 15, 38, 18, 20, 15, 39, 21, 10, 7, 16, 12, 115
255, 0022300058, 1610612760, 37, 90, 11, 30, 18, 23, 9, 27, 22, 8, 4, 8, 23, 103
256, 0022300059, 1610612745, 42, 85, 8, 29, 23, 29, 10, 30, 33, 2, 6, 12, 27, 115
257, 0022300060, 1610612758, 41, 91, 15, 44, 27, 42, 12, 34, 25, 8, 7, 10, 23, 124
258, 0022300258, 1610612747, 45, 88, 12, 34, 31, 38, 8, 41, 28, 7, 10, 12, 12, 133
259, 0022300259, 1610612764, 41, 87, 11, 29, 27, 35, 7, 22, 28, 14, 3, 10, 20, 120
260, 0022300260, 1610612761, 42, 93, 10, 27, 18, 21, 15, 34, 25, 7, 5, 9, 22, 112
261, 0022300261, 1610612762, 34, 90, 16, 39, 7, 12, 12, 27, 26, 8, 8, 17, 14, 91
262, 0022300262, 1610612755, 42, 81, 14, 34, 16, 18, 8, 22, 28, 8, 7, 21, 26, 114
263, 0022300263, 1610612745, 47, 86, 16, 41, 14, 19, 8, 27, 27, 3, 5, 8, 20, 124
264, 0022300264, 1610612758, 40, 86, 13, 41, 24, 28, 13, 34, 22, 1, 1, 14, 20, 117
265, 0022300265, 1610612757, 39, 77, 14, 35, 11, 11, 9, 31, 29, 10, 4, 22, 17, 103
266, 0022300266, 1610612766, 46, 91, 21, 36, 16, 16, 13, 28, 30, 6, 7, 9, 16, 129
267, 0022300267, 1610612748, 48, 86, 8, 21, 38, 45, 10, 38, 25, 4, 1, 14, 28, 142
268, 0022300268, 1610612752, 41, 88, 16, 41, 20, 28, 12, 29, 25, 8, 3, 11, 17, 118
269, 0022300269, 1610612749, 44, 98, 16, 48, 9, 13, 9, 34, 28, 12, 6, 20, 21, 113
270, 0022300270, 1610612762, 33, 87, 11, 34, 13, 14, 13, 38, 22, 6, 4, 19, 19, 90
271, 0022300271, 1610612760, 50, 94, 14, 42, 19, 22, 8, 40, 29, 9, 6, 7, 24, 133
272, 0022300272, 1610612759, 48, 89, 18, 41, 21, 23, 11, 36, 34, 4, 7, 21, 22, 135
273, 0022300273, 1610612746, 42, 95, 12, 32, 18, 24, 15, 28, 26, 5, 1, 6, 21, 114
274, 0022300274, 1610612764, 45, 89, 13, 28, 22, 31, 8, 32, 25, 8, 5, 14, 29, 125
275, 0022300275, 1610612755, 43, 94, 16, 35, 17, 23, 15, 27, 16, 16, 5, 16, 24, 119
276, 0022300276, 1610612761, 44, 100, 6, 32, 12, 17, 19, 29, 32, 7, 6, 12, 19, 106
277, 0022300277, 1610612763, 44, 90, 11, 34, 9, 11, 13, 39, 27, 8, 12, 14, 23, 108
278, 0022300278, 1610612759, 38, 83, 16, 39, 14, 17, 8, 31, 28, 5, 5, 19, 21, 106
279, 0022300279, 1610612756, 39, 84, 9, 27, 24, 26, 8, 35, 22, 4, 9, 12, 17, 111
280, 0022300280, 1610612746, 44, 90, 13, 39, 12, 14, 5, 35, 31, 5, 6, 11, 21, 113
281, 0022300281, 1610612750, 43, 84, 11, 31, 26, 30, 10, 31, 26, 5, 3, 11, 16, 123
282, 0022300282, 1610612753, 35, 88, 9, 29, 22, 27, 8, 29, 24, 3, 5, 11, 27, 101
283, 0022300283, 1610612765, 39, 83, 8, 30, 15, 23, 10, 39, 24, 9, 3, 16, 20, 101
284, 0022300284, 1610612748, 48, 89, 12, 25, 21, 24, 6, 22, 27, 3, 1, 10, 22, 129
285, 0022300285, 1610612740, 41, 82, 8, 25, 28, 35, 13, 26, 20, 10, 1, 12, 17, 118
286, 0022300286, 1610612749, 53, 89, 14, 33, 12, 15, 8, 36, 33, 5, 6, 15, 19, 132
287, 0022300287, 1610612760, 44, 100, 20, 44, 18, 22, 16, 34, 24, 8, 5, 12, 24, 126
288, 0022300288, 1610612756, 36, 83, 9, 26, 35, 43, 12, 32, 24, 10, 5, 16, 21, 116
289, 0022300289, 1610612762, 46, 94, 7, 34, 19, 24, 16, 40, 27, 5, 11, 17, 21, 118
290, 0022300290, 1610612758, 48, 99, 16, 34, 11, 15, 9, 38, 33, 7, 5, 11, 14, 123
291, 0022300291, 1610612747, 40, 89, 8, 27, 19, 27, 9, 39, 24, 11, 7, 9, 17, 107
292, 0022301202, 1610612754, 43, 94, 19, 40, 17, 21, 7, 34, 28, 8, 4, 6, 15, 122
293, 0022301204, 1610612758, 38, 85, 14, 41, 27, 33, 11, 27, 29, 8, 2, 13, 18, 117
294, 0022301201, 1610612752, 43, 87, 7, 23, 29, 33, 12, 24, 27, 8, 4, 16, 17, 122
295, 0022301203, 1610612756, 37, 75, 12, 25, 17, 21, 8, 36, 25, 8, 5, 20, 21, 103
296, 0022301205, 1610612753, 41, 84, 2, 23, 27, 37, 7, 29, 22, 10, 6, 11, 21, 111
297, 0022301206, 1610612763, 47, 91, 11, 26, 11, 14, 9, 37, 26, 10, 8, 14, 9, 116
298, 0022301208, 1610612764, 52, 92, 14, 35, 8, 8, 2, 30, 39, 8, 6, 11, 22, 126
299, 0022301207, 1610612761, 37, 86, 14, 37, 15, 17, 8, 38, 29, 3, 8, 14, 18, 103
300, 0022301209, 1610612751, 43, 94, 11, 27, 17, 24, 12, 33, 24, 7, 6, 12, 19, 114
301, 0022301210, 1610612759, 38, 101, 8, 36, 10, 15, 13, 36, 23, 7, 4, 11, 17, 94
302, 0022301211, 1610612741, 38, 90, 12, 25, 23, 29, 21, 36, 23, 6, 6, 16, 16, 111
303, 0022301212, 1610612760, 37, 87, 8, 29, 19, 24, 4, 26, 22, 14, 10, 8, 21, 101
304, 0022301213, 1610612762, 35, 87, 12, 33, 15, 18, 11, 32, 22, 6, 3, 19, 20, 97
305, 0022301214, 1610612757, 39, 95, 16, 46, 12, 16, 11, 29, 22, 8, 3, 10, 30, 106
306, 0022301215, 1610612746, 40, 87, 12, 27, 19, 25, 13, 38, 21, 7, 9, 11, 14, 111
307, 0022301229, 1610612749, 43, 96, 12, 33, 21, 28, 12, 34, 19, 3, 9, 12, 17, 119
308, 0022301230, 1610612740, 34, 95, 7, 31, 14, 20, 12, 30, 22, 7, 5, 12, 21, 89
309, 0022301216, 1610612761, 47, 93, 6, 32, 16, 21, 14, 28, 32, 7, 2, 14, 21, 116
310, 0022301217, 1610612753, 49, 89, 10, 26, 15, 19, 6, 39, 26, 5, 4, 9, 20, 123
311, 0022301218, 1610612755, 42, 87, 11, 30, 30, 37, 14, 34, 24, 6, 8, 10, 14, 125
312, 0022301219, 1610612764, 38, 91, 6, 33, 15, 21, 12, 29, 19, 4, 7, 16, 19, 97
313, 0022301227, 1610612752, 44, 88, 15, 37, 20, 27, 12, 32, 28, 4, 3, 13, 20, 123
314, 0022301220, 1610612748, 37, 86, 15, 42, 10, 15, 7, 30, 23, 5, 5, 18, 23, 99
315, 0022301221, 1610612750, 44, 88, 15, 38, 24, 26, 15, 39, 30, 4, 8, 13, 17, 127
316, 0022301222, 1610612760, 51, 98, 5, 29, 31, 36, 11, 28, 15, 17, 7, 9, 22, 138
317, 0022301223, 1610612759, 39, 83, 17, 42, 17, 20, 10, 34, 35, 4, 9, 12, 20, 112
318, 0022301224, 1610612745, 35, 82, 13, 39, 31, 42, 11, 36, 21, 3, 3, 9, 20, 114
319, 0022301228, 1610612758, 42, 92, 14, 39, 16, 20, 15, 35, 25, 7, 0, 12, 22, 114
320, 0022301225, 1610612762, 38, 84, 9, 31, 18, 24, 8, 32, 23, 10, 10, 13, 17, 103
321, 0022301226, 1610612757, 39, 105, 18, 53, 16, 18, 18, 30, 20, 9, 1, 15, 24, 112
322, 0062300001, 1610612747, 47, 88, 2, 13, 27, 35, 12, 43, 25, 5, 10, 18, 25, 123
323, 0022300292, 1610612748, 37, 77, 15, 35, 27, 34, 8, 35, 31, 7, 3, 10, 22, 116
324, 0022300293, 1610612754, 52, 92, 13, 31, 14, 19, 11, 32, 33, 8, 5, 18, 20, 131
325, 0022300294, 1610612753, 39, 84, 7, 26, 19, 25, 12, 31, 22, 7, 8, 12, 22, 104
326, 0022300295, 1610612764, 36, 85, 9, 31, 20, 31, 13, 31, 21, 5, 2, 22, 19, 101
327, 0022300296, 1610612743, 47, 88, 12, 29, 23, 29, 14, 35, 29, 9, 8, 16, 19, 129
328, 0022300297, 1610612761, 47, 96, 14, 39, 22, 30, 17, 21, 32, 12, 0, 10, 21, 130
329, 0022300298, 1610612759, 31, 87, 5, 41, 15, 22, 9, 42, 20, 9, 5, 17, 14, 82
330, 0022300299, 1610612763, 41, 89, 18, 44, 13, 16, 10, 28, 26, 9, 5, 17, 19, 113
331, 0022300300, 1610612749, 44, 86, 15, 37, 30, 37, 6, 42, 34, 5, 4, 11, 21, 133
332, 0022300301, 1610612740, 40, 82, 10, 27, 31, 40, 10, 37, 27, 7, 7, 13, 20, 121
333, 0022300302, 1610612762, 44, 92, 12, 38, 20, 21, 9, 32, 32, 9, 9, 15, 21, 120
334, 0022300303, 1610612758, 48, 94, 25, 45, 10, 14, 10, 33, 38, 4, 3, 13, 24, 131
335, 0022300304, 1610612757, 43, 90, 19, 40, 22, 26, 11, 25, 25, 5, 4, 12, 21, 127
336, 0022300305, 1610612739, 44, 92, 19, 45, 6, 9, 6, 29, 27, 6, 4, 12, 18, 113
337, 0022300306, 1610612747, 49, 91, 15, 29, 12, 18, 10, 30, 34, 4, 4, 15, 20, 125
338, 0022300307, 1610612743, 39, 83, 14, 30, 22, 32, 15, 31, 28, 4, 4, 10, 20, 114
339, 0022300308, 1610612756, 38, 84, 14, 39, 29, 34, 7, 34, 27, 8, 7, 14, 22, 119
340, 0022300309, 1610612758, 36, 86, 10, 37, 17, 24, 7, 31, 27, 8, 2, 14, 19, 99
341, 0022300310, 1610612755, 45, 87, 11, 30, 28, 34, 10, 43, 28, 6, 4, 10, 20, 129
342, 0022300311, 1610612764, 42, 82, 19, 44, 19, 24, 3, 30, 28, 7, 6, 15, 16, 122
343, 0022300312, 1610612748, 41, 86, 15, 30, 18, 19, 17, 30, 29, 10, 3, 22, 12, 115
344, 0022300313, 1610612761, 50, 87, 18, 34, 17, 24, 9, 38, 39, 3, 9, 14, 18, 135
345, 0022300314, 1610612763, 35, 82, 10, 38, 24, 34, 5, 34, 25, 7, 4, 11, 30, 104
346, 0022300315, 1610612749, 48, 89, 7, 27, 37, 48, 12, 31, 27, 8, 8, 15, 24, 140
347, 0022300316, 1610612759, 45, 96, 16, 37, 13, 18, 10, 36, 28, 8, 6, 17, 16, 119
348, 0022300317, 1610612756, 40, 84, 9, 28, 23, 27, 14, 35, 28, 5, 4, 12, 20, 112
349, 0022300318, 1610612762, 43, 98, 16, 42, 15, 21, 15, 38, 31, 5, 4, 15, 27, 117
350, 0022300319, 1610612739, 40, 83, 11, 33, 16, 17, 9, 30, 21, 7, 1, 16, 18, 107
351, 0022300320, 1610612748, 37, 80, 15, 34, 27, 35, 8, 34, 26, 2, 1, 10, 20, 116
352, 0022300321, 1610612750, 44, 88, 14, 31, 17, 25, 12, 33, 30, 9, 4, 15, 19, 119
353, 0022300322, 1610612743, 47, 99, 12, 36, 18, 21, 12, 36, 31, 13, 6, 8, 15, 124
354, 0022300323, 1610612762, 49, 92, 11, 33, 13, 14, 13, 32, 27, 9, 9, 11, 14, 122
355, 0022300324, 1610612758, 47, 95, 18, 45, 16, 21, 11, 36, 32, 6, 4, 17, 22, 128
356, 0022300325, 1610612746, 41, 81, 13, 32, 26, 30, 10, 30, 27, 6, 9, 13, 20, 121
357, 0022300326, 1610612740, 38, 80, 9, 27, 27, 32, 11, 38, 24, 4, 5, 15, 17, 112
358, 0022300327, 1610612755, 41, 98, 14, 37, 28, 31, 16, 38, 24, 17, 8, 11, 23, 124
359, 0022300328, 1610612764, 52, 92, 13, 27, 20, 26, 8, 39, 36, 7, 8, 17, 18, 137
360, 0022300329, 1610612753, 42, 87, 14, 35, 13, 18, 13, 32, 25, 5, 2, 21, 22, 111
361, 0022300330, 1610612761, 40, 77, 10, 31, 14, 25, 3, 29, 30, 8, 6, 14, 19, 104
362, 0022300331, 1610612759, 47, 95, 18, 42, 17, 19, 9, 36, 35, 5, 5, 8, 19, 129
363, 0022300332, 1610612763, 37, 92, 11, 40, 11, 15, 13, 35, 19, 4, 8, 17, 24, 96
364, 0022300333, 1610612756, 47, 90, 11, 28, 17, 21, 10, 23, 30, 4, 3, 11, 17, 122
365, 0022300334, 1610612749, 50, 88, 19, 42, 27, 32, 8, 41, 24, 5, 8, 14, 24, 146
366, 0022300335, 1610612755, 53, 88, 14, 31, 15, 17, 5, 40, 30, 10, 6, 10, 17, 135
367, 0022300336, 1610612739, 49, 101, 16, 42, 13, 15, 18, 31, 32, 8, 3, 10, 22, 127
368, 0022300337, 1610612748, 43, 83, 13, 35, 19, 25, 8, 23, 26, 7, 2, 10, 19, 118
369, 0022300338, 1610612750, 48, 86, 18, 30, 13, 16, 8, 28, 33, 10, 4, 15, 16, 127
370, 0022300339, 1610612744, 44, 91, 17, 32, 19, 20, 13, 29, 29, 7, 5, 14, 15, 124
371, 0022300340, 1610612760, 43, 84, 7, 21, 25, 30, 9, 31, 22, 4, 9, 10, 19, 118
372, 0022300341, 1610612757, 47, 94, 7, 32, 19, 22, 10, 34, 17, 8, 2, 11, 21, 120
373, 0022300342, 1610612762, 38, 86, 12, 37, 16, 21, 9, 28, 28, 8, 3, 12, 12, 104
374, 0022300343, 1610612752, 44, 94, 11, 35, 23, 26, 12, 27, 20, 7, 4, 10, 22, 122
375, 0022300344, 1610612753, 34, 89, 11, 36, 18, 24, 10, 33, 18, 7, 4, 8, 16, 97
376, 0022300345, 1610612759, 40, 94, 15, 42, 15, 21, 9, 30, 29, 6, 6, 13, 15, 110
377, 0022300346, 1610612749, 45, 90, 13, 36, 25, 32, 16, 30, 25, 4, 1, 15, 23, 128
378, 0022300347, 1610612764, 39, 95, 14, 46, 16, 20, 10, 34, 24, 8, 6, 10, 25, 108
379, 0022300348, 1610612757, 40, 85, 13, 35, 21, 23, 9, 28, 23, 10, 4, 13, 20, 114
380, 0022300349, 1610612745, 47, 102, 12, 33, 24, 27, 15, 32, 34, 9, 5, 13, 32, 130
381, 0022300350, 1610612746, 56, 98, 19, 38, 20, 23, 14, 32, 26, 4, 9, 11, 19, 151
382, 0022300351, 1610612755, 38, 88, 11, 32, 17, 19, 9, 35, 23, 8, 8, 12, 17, 104
383, 0022300352, 1610612765, 48, 94, 9, 22, 19, 27, 12, 24, 23, 7, 3, 13, 26, 124
384, 0022300353, 1610612750, 42, 85, 11, 29, 17, 19, 12, 33, 27, 10, 9, 13, 19, 112
385, 0022300354, 1610612761, 44, 86, 8, 29, 18, 22, 15, 36, 30, 4, 4, 17, 16, 114
386, 0022300355, 1610612760, 42, 92, 11, 36, 21, 23, 10, 43, 31, 11, 10, 12, 18, 116
387, 0022300356, 1610612743, 49, 87, 14, 26, 18, 22, 9, 37, 29, 7, 4, 8, 19, 130
388, 0022300357, 1610612762, 45, 91, 14, 34, 21, 24, 12, 39, 30, 6, 8, 14, 20, 125
389, 0022300358, 1610612764, 44, 85, 18, 38, 25, 30, 5, 34, 26, 3, 6, 11, 21, 131
390, 0022300359, 1610612752, 42, 88, 10, 30, 20, 23, 11, 41, 21, 5, 6, 15, 16, 114
391, 0022300360, 1610612740, 40, 85, 11, 25, 22, 24, 11, 28, 23, 4, 3, 11, 23, 113
392, 0022300361, 1610612759, 46, 96, 9, 30, 18, 21, 8, 44, 27, 4, 4, 16, 17, 119
393, 0022300362, 1610612744, 50, 109, 20, 50, 12, 14, 18, 41, 29, 4, 5, 10, 15, 132
394, 0022300363, 1610612757, 39, 87, 14, 28, 17, 19, 10, 32, 23, 8, 4, 15, 18, 109
395, 0022300364, 1610612762, 40, 78, 13, 30, 23, 28, 6, 32, 24, 5, 6, 16, 22, 116
396, 0022300365, 1610612754, 49, 80, 18, 39, 28, 30, 8, 30, 37, 6, 8, 13, 20, 144
397, 0022300366, 1610612753, 41, 89, 9, 36, 15, 19, 15, 34, 29, 8, 5, 11, 24, 106
398, 0022300367, 1610612755, 45, 84, 8, 22, 29, 32, 7, 29, 20, 9, 3, 12, 25, 127
399, 0022300368, 1610612752, 44, 95, 13, 33, 20, 25, 12, 42, 24, 8, 7, 11, 15, 121
400, 0022300369, 1610612761, 43, 90, 9, 27, 9, 13, 10, 31, 26, 3, 5, 11, 12, 104
401, 0022300370, 1610612747, 42, 94, 12, 37, 12, 15, 8, 32, 27, 7, 7, 13, 11, 108
402, 0022300371, 1610612745, 44, 89, 16, 34, 23, 23, 8, 29, 25, 4, 6, 8, 23, 127
403, 0022300372, 1610612746, 43, 77, 11, 31, 23, 25, 7, 37, 27, 6, 4, 12, 22, 120
404, 0022300373, 1610612758, 43, 91, 21, 44, 12, 23, 12, 25, 29, 4, 8, 7, 15, 119
405, 0022300374, 1610612762, 43, 94, 11, 30, 22, 24, 15, 29, 26, 15, 7, 12, 18, 119
406, 0022300375, 1610612740, 47, 86, 15, 35, 14, 16, 7, 33, 32, 7, 4, 9, 15, 123
407, 0022300376, 1610612759, 37, 81, 10, 30, 11, 16, 9, 32, 24, 6, 7, 19, 11, 95
408, 0022300377, 1610612763, 43, 84, 16, 35, 14, 21, 8, 33, 27, 8, 7, 18, 14, 116
409, 0022300378, 1610612753, 45, 99, 8, 33, 16, 23, 13, 32, 26, 6, 9, 7, 23, 114
410, 0022300379, 1610612760, 51, 87, 16, 34, 16, 18, 6, 32, 35, 9, 5, 11, 11, 134
411, 0022300380, 1610612750, 42, 87, 14, 36, 20, 25, 9, 31, 32, 13, 7, 14, 19, 118
412, 0022300381, 1610612764, 42, 84, 12, 30, 22, 32, 7, 30, 26, 9, 6, 11, 17, 118
413, 0022300382, 1610612761, 39, 87, 9, 33, 24, 28, 11, 35, 30, 9, 6, 12, 16, 111
414, 0022300383, 1610612743, 45, 87, 11, 26, 21, 25, 8, 33, 29, 6, 5, 6, 19, 122
415, 0022300384, 1610612748, 40, 86, 17, 39, 25, 30, 12, 36, 21, 7, 2, 17, 18, 122
416, 0022300385, 1610612745, 46, 95, 11, 38, 19, 23, 12, 51, 21, 7, 3, 16, 22, 122
417, 0022300386, 1610612764, 44, 97, 11, 35, 19, 24, 9, 30, 25, 7, 4, 9, 16, 118
418, 0022300387, 1610612758, 44, 83, 12, 38, 20, 26, 7, 30, 32, 7, 7, 12, 24, 120
419, 0022300388, 1610612752, 41, 93, 9, 29, 20, 21, 11, 30, 17, 5, 2, 11, 22, 111
420, 0022300389, 1610612746, 41, 89, 11, 34, 15, 15, 9, 25, 25, 4, 4, 10, 24, 108
421, 0022300390, 1610612743, 39, 90, 12, 30, 12, 14, 12, 36, 25, 11, 13, 14, 21, 102
422, 0022300391, 1610612753, 39, 73, 6, 18, 33, 41, 10, 29, 22, 9, 5, 13, 18, 117
423, 0022300392, 1610612740, 38, 82, 8, 31, 20, 29, 13, 33, 21, 9, 7, 16, 22, 104
424, 0022300393, 1610612763, 50, 97, 11, 33, 14, 22, 15, 36, 29, 6, 7, 11, 16, 125
425, 0022300394, 1610612765, 39, 79, 15, 35, 22, 29, 6, 30, 26, 5, 3, 13, 25, 115
426, 0022300395, 1610612762, 48, 91, 17, 38, 13, 14, 8, 33, 35, 7, 5, 11, 17, 126
427, 0022300396, 1610612739, 39, 88, 12, 45, 19, 26, 15, 33, 28, 7, 4, 12, 16, 109
428, 0022300397, 1610612760, 46, 95, 13, 41, 15, 19, 11, 31, 24, 6, 7, 9, 17, 120
429, 0022300398, 1610612759, 44, 98, 14, 45, 17, 24, 8, 34, 32, 9, 3, 10, 16, 119
430, 0022300399, 1610612757, 38, 84, 13, 35, 17, 25, 8, 22, 26, 13, 3, 11, 20, 106
431, 0022300400, 1610612758, 37, 85, 8, 33, 16, 21, 8, 32, 23, 10, 2, 11, 20, 98
432, 0022300401, 1610612752, 50, 92, 8, 26, 21, 26, 7, 34, 27, 7, 4, 11, 18, 129
433, 0022300402, 1610612744, 40, 87, 14, 40, 20, 23, 9, 30, 23, 7, 3, 13, 23, 114
434, 0022300403, 1610612747, 43, 90, 13, 32, 16, 21, 13, 30, 24, 4, 1, 12, 19, 115
435, 0022300404, 1610612755, 40, 94, 17, 45, 16, 25, 5, 31, 23, 11, 4, 7, 22, 113
436, 0022300405, 1610612756, 40, 90, 14, 41, 20, 25, 14, 33, 28, 5, 2, 15, 21, 114
437, 0022300406, 1610612765, 40, 90, 9, 25, 23, 32, 16, 36, 20, 6, 4, 13, 27, 112
438, 0022300407, 1610612764, 43, 87, 16, 42, 17, 21, 10, 37, 27, 10, 8, 20, 21, 119
439, 0022300408, 1610612741, 42, 92, 7, 25, 27, 31, 18, 30, 23, 10, 2, 8, 17, 118
440, 0022300409, 1610612754, 43, 82, 19, 43, 18, 21, 10, 35, 28, 5, 7, 20, 22, 123
441, 0022300410, 1610612740, 42, 97, 10, 31, 21, 33, 10, 36, 18, 12, 6, 14, 26, 115
442, 0022300411, 1610612760, 49, 81, 18, 39, 13, 16, 3, 26, 35, 9, 7, 11, 24, 129
443, 0022300412, 1610612762, 47, 95, 16, 43, 20, 22, 13, 40, 34, 4, 7, 14, 21, 130
444, 0022300413, 1610612758, 45, 93, 10, 42, 13, 16, 11, 29, 25, 5, 7, 10, 16, 113
445, 0022300414, 1610612746, 40, 85, 14, 34, 19, 25, 11, 34, 24, 7, 3, 13, 14, 113
446, 0022300415, 1610612755, 45, 96, 10, 28, 12, 17, 12, 36, 14, 10, 8, 10, 19, 112
447, 0022300416, 1610612764, 42, 90, 8, 33, 10, 15, 10, 24, 25, 11, 3, 16, 17, 102
448, 0022300417, 1610612749, 52, 89, 23, 51, 17, 23, 8, 33, 41, 6, 8, 10, 18, 144
449, 0022300418, 1610612756, 47, 82, 14, 33, 21, 26, 8, 36, 28, 4, 11, 19, 17, 129
450, 0022300419, 1610612760, 49, 90, 14, 32, 17, 22, 3, 24, 20, 6, 10, 4, 21, 129
451, 0022300420, 1610612742, 39, 88, 10, 37, 22, 26, 7, 30, 21, 12, 7, 10, 21, 110
452, 0022300421, 1610612765, 48, 101, 14, 43, 12, 19, 19, 38, 27, 7, 4, 18, 21, 122
453, 0022300422, 1610612754, 43, 85, 19, 42, 15, 22, 6, 41, 30, 6, 9, 13, 21, 120
454, 0022300423, 1610612750, 38, 74, 17, 33, 25, 34, 6, 32, 23, 9, 10, 22, 21, 118
455, 0022300424, 1610612762, 36, 85, 12, 39, 21, 25, 17, 25, 27, 5, 3, 18, 15, 105
456, 0022300425, 1610612763, 37, 89, 13, 35, 18, 25, 11, 25, 23, 8, 5, 11, 13, 105
457, 0022300426, 1610612748, 44, 91, 10, 31, 16, 22, 10, 34, 26, 6, 1, 7, 19, 114
458, 0022300427, 1610612759, 41, 85, 10, 36, 26, 28, 7, 35, 33, 9, 10, 11, 20, 118
459, 0022300428, 1610612747, 52, 97, 15, 30, 14, 14, 5, 37, 41, 11, 7, 11, 21, 133
460, 0022300429, 1610612753, 40, 89, 7, 33, 30, 40, 14, 35, 24, 10, 6, 15, 20, 117
461, 0022300430, 1610612764, 46, 91, 15, 38, 3, 7, 8, 35, 28, 5, 5, 6, 19, 110
462, 0022300431, 1610612758, 46, 89, 17, 45, 8, 15, 5, 33, 35, 9, 3, 12, 20, 117
463, 0022300432, 1610612761, 44, 95, 17, 44, 13, 20, 9, 29, 29, 10, 6, 4, 15, 118
464, 0022300433, 1610612749, 41, 80, 12, 29, 25, 28, 7, 36, 26, 5, 6, 17, 15, 119
465, 0022300434, 1610612755, 45, 86, 12, 33, 29, 33, 11, 19, 22, 10, 5, 10, 21, 131
466, 0022300435, 1610612760, 46, 91, 12, 35, 15, 16, 10, 41, 29, 10, 8, 11, 20, 119
467, 0022300436, 1610612756, 46, 74, 18, 30, 23, 24, 6, 33, 34, 3, 11, 14, 14, 133
468, 0022300437, 1610612759, 48, 94, 14, 33, 18, 25, 13, 29, 31, 9, 3, 14, 19, 128
469, 0022300438, 1610612763, 38, 87, 13, 40, 17, 20, 3, 30, 29, 10, 4, 12, 22, 106
470, 0022300439, 1610612762, 43, 93, 11, 41, 20, 28, 9, 34, 29, 8, 6, 10, 25, 117
471, 0022300440, 1610612761, 46, 91, 12, 24, 23, 28, 6, 27, 26, 9, 5, 7, 27, 127
472, 0022300441, 1610612752, 45, 95, 17, 37, 19, 27, 15, 27, 24, 12, 2, 13, 19, 126
473, 0022300442, 1610612755, 36, 92, 9, 38, 11, 15, 12, 24, 24, 12, 5, 7, 22, 92
474, 0022300443, 1610612750, 38, 76, 12, 34, 20, 24, 7, 38, 24, 8, 8, 19, 26, 108
475, 0022300444, 1610612744, 47, 103, 19, 48, 9, 13, 16, 31, 32, 8, 3, 10, 21, 122
476, 0022300445, 1610612764, 46, 98, 17, 53, 17, 21, 6, 36, 35, 5, 9, 9, 21, 126
477, 0022300446, 1610612740, 45, 87, 17, 34, 22, 27, 12, 35, 33, 9, 6, 11, 22, 129
478, 0022300447, 1610612760, 45, 83, 18, 33, 16, 20, 5, 41, 31, 1, 6, 13, 24, 124
479, 0022300448, 1610612759, 40, 94, 12, 45, 9, 12, 9, 30, 28, 6, 1, 12, 17, 101
480, 0022300449, 1610612758, 47, 92, 16, 33, 13, 17, 9, 50, 28, 2, 4, 12, 22, 123
481, 0022300450, 1610612756, 44, 88, 8, 27, 16, 19, 6, 29, 21, 11, 4, 6, 17, 112
482, 0022300451, 1610612752, 39, 89, 12, 34, 22, 28, 16, 33, 23, 7, 4, 13, 24, 112
483, 0022300452, 1610612761, 42, 87, 11, 30, 29, 40, 10, 37, 25, 5, 4, 11, 22, 124
484, 0022300453, 1610612745, 51, 91, 15, 35, 19, 24, 6, 33, 34, 11, 1, 9, 19, 136
485, 0022300454, 1610612749, 41, 93, 10, 40, 21, 26, 8, 38, 27, 4, 8, 11, 26, 113
486, 0022300455, 1610612743, 41, 83, 15, 38, 14, 18, 4, 40, 27, 9, 9, 10, 15, 111
487, 0022300456, 1610612757, 33, 80, 8, 30, 14, 19, 6, 30, 21, 6, 10, 18, 19, 88
488, 0022300457, 1610612762, 49, 96, 12, 44, 17, 18, 7, 46, 37, 9, 6, 12, 15, 127
489, 0022300458, 1610612748, 35, 83, 11, 34, 23, 29, 12, 23, 24, 7, 3, 13, 17, 104
490, 0022300459, 1610612755, 38, 80, 12, 30, 22, 30, 6, 37, 28, 9, 6, 17, 22, 110
491, 0022300460, 1610612759, 36, 85, 10, 31, 16, 23, 6, 34, 21, 6, 8, 14, 24, 98
492, 0022300461, 1610612740, 41, 88, 16, 39, 14, 18, 17, 36, 23, 10, 9, 16, 12, 112
493, 0022300462, 1610612760, 48, 91, 18, 40, 13, 17, 10, 28, 34, 7, 10, 10, 22, 127
494, 0022300463, 1610612753, 41, 92, 14, 36, 19, 23, 16, 25, 19, 8, 4, 17, 24, 115
495, 0022300464, 1610612758, 40, 92, 14, 36, 10, 17, 15, 33, 23, 8, 2, 20, 23, 104
496, 0022300465, 1610612764, 42, 101, 12, 35, 5, 11, 12, 24, 23, 8, 5, 8, 14, 101
497, 0022300466, 1610612749, 46, 92, 14, 37, 24, 32, 10, 32, 30, 6, 4, 13, 25, 130
498, 0022300467, 1610612760, 50, 91, 18, 36, 20, 26, 9, 28, 30, 10, 1, 13, 23, 138
499, 0022300469, 1610612745, 37, 76, 19, 39, 19, 27, 5, 43, 27, 5, 4, 16, 19, 112
500, 0022300470, 1610612761, 41, 85, 12, 26, 22, 27, 7, 39, 25, 5, 6, 12, 20, 116
